"city","location","state","year","month","AWND","DP10","DSNW","DT00","DX32","DX90","EMNT","EMSD","EMSN","EMXP","EMXT","PRCP","SNOW","TAVG","TMAX","TMIN","MXTRM"
"Dallas","DAL FTW WSCMO AIRPORT","TX",2016,3,13,6,0,0,0,0,34,0,0,0.97,89,2.67,0,61.2,71.5,50.9,55
"Dallas","DAL FTW WSCMO AIRPORT","TX",2016,4,10.5,5,0,0,0,0,43,0,0,1.6,89,4.6,0,68.1,78.2,58.1,46
"Dallas","DAL FTW WSCMO AIRPORT","TX",2016,5,11,14,0,0,0,2,48,0,0,1.16,93,6.25,0,72.5,81.5,63.5,45
"Dallas","DAL FTW WSCMO AIRPORT","TX",2016,6,8.9,7,0,0,0,25,66,0,0,1.82,99,3.6,0,84,93.4,74.5,33
"Dallas","DAL FTW WSCMO AIRPORT","TX",2016,7,11.9,3,0,0,0,31,71,0,0,3.2,100,3.89,0,87.4,96.9,77.8,29
"Dallas","DAL FTW WSCMO AIRPORT","TX",2016,8,8.7,3,0,0,0,26,70,0,0,2.1,107,4.41,0,85.8,94.7,76.9,37
"Dallas","DAL FTW WSCMO AIRPORT","TX",2016,9,8.3,4,0,0,0,22,57,0,0,0.38,100,0.98,0,81.4,91,71.9,43
"Dallas","DAL FTW WSCMO AIRPORT","TX",2016,10,10.3,2,0,0,0,8,51,0,0,1.64,94,2.01,0,74.1,84.9,63.4,43
"Dallas","DAL FTW WSCMO AIRPORT","TX",2016,11,9.6,5,0,0,0,0,37,0,0,1.21,88,3.22,0,63.5,72.9,54.1,51
"Dallas","DAL FTW WSCMO AIRPORT","TX",2016,12,10.5,2,0,0,1,0,16,0,0,0.37,83,0.61,0,49.7,59.1,40.4,67
"Dallas","DAL FTW WSCMO AIRPORT","TX",2017,1,11.4,5,0,0,1,0,14,0,0.1,3.16,80,4.4,0.1,51.2,62,40.4,66
"Dallas","DAL FTW WSCMO AIRPORT","TX",2017,2,12.8,4,0,0,0,0,35,0,0,1.19,88,2.33,0,60.6,71.4,49.9,53
"Dallas","DAL FTW WSCMO AIRPORT","TX",2017,3,12.5,3,0,0,0,1,37,0,0,0.55,92,1.06,0,65.7,76.8,54.6,55
"Dallas","DAL FTW WSCMO AIRPORT","TX",2017,4,13.2,4,0,0,0,1,46,0,0,2.14,91,3.39,0,69.3,79.8,58.7,45
"Dallas","DAL FTW WSCMO AIRPORT","TX",2017,5,12.1,3,0,0,0,9,49,0,0,0.18,96,0.7,0,75.4,86.4,64.5,47
"Dallas","DAL FTW WSCMO AIRPORT","TX",2017,6,10.3,8,0,0,0,20,66,0,0,3.84,100,8.44,0,82.5,91.2,73.8,34
"Dallas","DAL FTW WSCMO AIRPORT","TX",2017,7,8.7,6,0,0,0,30,70,0,0,1.2,102,4.12,0,86.6,96.1,77.2,32
"Dallas","DAL FTW WSCMO AIRPORT","TX",2017,8,8.7,7,0,0,0,26,71,0,0,1.78,100,4.24,0,84.4,93,75.8,29
"Dallas","DAL FTW WSCMO AIRPORT","TX",2017,9,8.9,3,0,0,0,20,60,0,0,0.17,99,0.47,0,80.6,91.1,70.1,39
"Dallas","DAL FTW WSCMO AIRPORT","TX",2017,10,10.3,4,0,0,0,8,34,0,0,1.21,96,2.12,0,69.6,82.5,56.6,62
"Dallas","DAL FTW WSCMO AIRPORT","TX",2017,11,10.3,1,0,0,0,3,35,0,0,0.81,94,0.81,0,62.4,72.9,51.9,59
"Dallas","DAL FTW WSCMO AIRPORT","TX",2017,12,9.6,4,0,0,0,0,22,0,0,2.95,84,4.56,0,49.7,59.6,39.9,62
"Dallas","DAL FTW WSCMO AIRPORT","TX",2018,1,11.6,2,0,0,3,0,13,0,0,0.56,77,0.85,0,45.9,57.4,34.3,64
"Dallas","DAL FTW WSCMO AIRPORT","TX",2018,2,11,8,0,0,0,0,25,0,0,4.72,82,11.31,0,51.1,61.3,40.9,57
"Dallas","DAL FTW WSCMO AIRPORT","TX",2018,3,11.9,3,0,0,0,0,37,0,0,1.73,89,2.9,0,63.3,74.7,51.9,52
"Dallas","DAL FTW WSCMO AIRPORT","TX",2018,4,13.2,3,0,0,0,0,34,0,0,0.45,88,0.77,0,61.6,74.4,48.9,54
"Dallas","DAL FTW WSCMO AIRPORT","TX",2018,5,11.2,3,0,0,0,17,58,0,0,0.73,97,1.87,0,79,89.2,68.9,39
"Dallas","DAL FTW WSCMO AIRPORT","TX",2018,6,13.2,3,0,0,0,28,67,0,0,0.63,101,1.27,0,85.7,95.5,75.8,34
"Dallas","DAL FTW WSCMO AIRPORT","TX",2018,7,9.2,1,0,0,0,31,72,0,0,0.16,109,0.26,0,88.8,100,77.6,37
"Dallas","DAL FTW WSCMO AIRPORT","TX",2018,8,9.8,4,0,0,0,27,68,0,0,2.04,101,2.99,0,85.2,95,75.5,33
"Dallas","DAL FTW WSCMO AIRPORT","TX",2018,9,7.6,11,0,0,0,13,59,0,0,5.85,95,12.7,0,78.1,85.4,70.7,36
"Dallas","DAL FTW WSCMO AIRPORT","TX",2018,10,8.9,12,0,0,0,2,41,0,0,2.93,91,15.66,0,66.2,74.1,58.2,50
"Dallas","DAL FTW WSCMO AIRPORT","TX",2018,11,11,3,0,0,0,0,25,0,0,0.32,81,0.86,0,52.6,63.4,41.7,56
"Dallas","DAL FTW WSCMO AIRPORT","TX",2018,12,10.5,6,0,0,0,0,29,0,0,2.45,72,4.56,0,48.4,56.6,40.2,43
"Dallas","DAL FTW WSCMO AIRPORT","TX",2019,1,10.7,3,0,0,0,0,25,0,0,0.7,74,1.58,0,45.8,55.5,36.2,49
"Dallas","DAL FTW WSCMO AIRPORT","TX",2019,2,11,5,0,0,0,0,23,0,0,0.35,80,1.3,0,50.2,58.8,41.6,57
"Dallas","DAL FTW WSCMO AIRPORT","TX",2019,3,11.9,3,0,0,1,0,21,0,0,1.08,83,2.02,0,55,64.8,45.2,62
"Dallas","DAL FTW WSCMO AIRPORT","TX",2019,4,12.5,7,0,0,0,1,40,0,0,2.17,90,6.75,0,66,76.4,55.5,50
"Dallas","DAL FTW WSCMO AIRPORT","TX",2019,5,11.9,8,0,0,0,3,50,0,0,2.18,90,8.15,0,73.4,82.2,64.6,40
"Dallas","DAL FTW WSCMO AIRPORT","TX",2019,6,10.3,5,0,0,0,18,63,0,0,2.42,98,4.13,0,79.9,89.8,70.1,35
"Dallas","DAL FTW WSCMO AIRPORT","TX",2019,7,10.3,1,0,0,0,28,67,0,0,0.7,100,0.78,0,84.6,94.1,75,33
"Dallas","DAL FTW WSCMO AIRPORT","TX",2019,8,8.9,5,0,0,0,28,70,0,0,1.18,102,2.44,0,87.4,97.1,77.6,32
"Dallas","DAL FTW WSCMO AIRPORT","TX",2019,9,9.6,0,0,0,0,29,71,0,0,0,100,0,0,85.5,95.4,75.6,29
"Dallas","DAL FTW WSCMO AIRPORT","TX",2019,10,11.2,8,0,0,0,7,30,0,0,1.24,97,4.42,0,65.5,76.5,54.6,67
"Dallas","DAL FTW WSCMO AIRPORT","TX",2019,11,9.8,5,0,0,0,0,22,0,0,0.71,80,1.81,0,53.5,65.4,41.6,58
"Dallas","DAL FTW WSCMO AIRPORT","TX",2019,12,8.9,2,0,0,0,0,27,0,0,0.63,73,1.17,0,50,61,39.1,46
"Denver","DENVER INTERNATIONAL AIRPORT","CO",2010,1,8.1,0,1,3,2,0,-16,2,2.3,0.05,58,0.07,2.6,30.3,42.9,17.6,74
"Denver","DENVER INTERNATIONAL AIRPORT","CO",2010,2,7.6,0,3,1,8,0,-1,2,1.3,0.08,52,0.3,5.8,29.1,39.7,18.5,53
"Denver","DENVER INTERNATIONAL AIRPORT","CO",2010,3,10.1,2,3,0,0,0,13,8,8,0.61,82,0.8,12.8,41,53.5,28.5,69
"Denver","DENVER INTERNATIONAL AIRPORT","CO",2010,4,12.1,3,0,0,0,0,26,1,0.5,1.09,79,2.51,0.5,47.8,61.7,33.9,53
"Denver","DENVER INTERNATIONAL AIRPORT","CO",2010,5,11.9,2,1,0,0,1,28,1,1.3,0.98,90,1.52,1.3,54,68.3,39.7,62
"Denver","DENVER INTERNATIONAL AIRPORT","CO",2010,6,9.8,3,0,0,0,10,47,0,0,0.69,99,1.6,0,68.8,84.1,53.6,52
"Denver","DENVER INTERNATIONAL AIRPORT","CO",2010,7,9.2,5,0,0,0,18,53,0,0,1.84,102,3.7,0,74.4,89.3,59.5,49
"Denver","DENVER INTERNATIONAL AIRPORT","CO",2010,8,9.6,3,0,0,0,12,47,0,0,0.68,97,1.05,0,73.8,88.6,59,50
"Denver","DENVER INTERNATIONAL AIRPORT","CO",2010,9,9.4,0,0,0,0,8,40,0,0,0.03,96,0.06,0,67,84.8,49.1,56
"Denver","DENVER INTERNATIONAL AIRPORT","CO",2010,10,9.2,2,0,0,0,0,20,0,0,0.34,85,0.54,0,55.3,69.7,40.9,65
"Denver","DENVER INTERNATIONAL AIRPORT","CO",2010,11,9.6,2,1,0,1,0,4,0,1.5,0.15,77,0.49,1.5,38.3,52.6,24,73
"Denver","DENVER INTERNATIONAL AIRPORT","CO",2010,12,8.7,2,2,1,2,0,0,2,2.2,0.12,70,0.22,3.3,34.3,48.9,19.7,70
"Denver","DENVER INTERNATIONAL AIRPORT","CO",2011,1,9.2,1,1,4,6,0,-5,7,6.5,0.43,67,0.61,8,29.9,42.2,17.7,72
"Denver","DENVER INTERNATIONAL AIRPORT","CO",2011,2,10.5,2,4,6,7,0,-17,3,1.5,0.15,67,0.42,5.3,29,43.4,14.7,84
"Denver","DENVER INTERNATIONAL AIRPORT","CO",2011,3,11.2,1,2,0,1,0,14,0,1.1,0.13,76,0.36,2.5,43.2,58.7,27.8,62
"Denver","DENVER INTERNATIONAL AIRPORT","CO",2011,4,12.1,6,1,0,0,0,19,0,1.2,0.17,84,1.07,1.2,48.4,62.7,34,65
"Denver","DENVER INTERNATIONAL AIRPORT","CO",2011,5,10.3,5,1,0,0,0,28,0,1,1.55,86,4.8,1,53.1,65.4,40.7,58
"Denver","DENVER INTERNATIONAL AIRPORT","CO",2011,6,10.5,4,0,0,0,7,45,0,0,1.05,96,2.43,0,68.2,83.3,53,51
"Denver","DENVER INTERNATIONAL AIRPORT","CO",2011,7,9.4,7,0,0,0,20,56,0,0,1.04,99,3.42,0,75.9,91.1,60.7,43
"Denver","DENVER INTERNATIONAL AIRPORT","CO",2011,8,8.7,1,0,0,0,22,55,0,0,0.27,99,0.3,0,77,92.7,61.3,44
"Denver","DENVER INTERNATIONAL AIRPORT","CO",2011,9,8.1,2,0,0,0,1,38,0,0,0.56,96,0.89,0,64.2,78.6,49.9,58
"Denver","DENVER INTERNATIONAL AIRPORT","CO",2011,10,9.8,3,1,0,1,0,14,5,8,1.04,87,1.79,8.5,52.6,67.3,37.9,73
"Denver","DENVER INTERNATIONAL AIRPORT","CO",2011,11,9.8,2,2,0,1,0,10,3,2.5,0.28,69,0.47,4.5,39.5,54.1,24.8,59
"Denver","DENVER INTERNATIONAL AIRPORT","CO",2011,12,9.4,3,4,2,7,0,-5,5,5.7,0.28,58,0.78,16.5,26.6,38.5,14.8,63
"Denver","DENVER INTERNATIONAL AIRPORT","CO",2012,1,10.7,1,1,2,1,0,-6,3,3.2,0.1,66,0.26,4.9,36,50.3,21.6,72
"Denver","DENVER INTERNATIONAL AIRPORT","CO",2012,2,11.4,2,6,0,9,0,3,11,12.5,0.57,65,0.9,20.2,28.4,38.7,18.1,62
